,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
10061,0.0,0.0,0.0,4.0,2.0,3.0,3.0,2.0,11.0,5.0,13.0,7.0,1.0,1.0,47.0,39.0,-13.059999999999999,0.0,0.0,0.0,2.0,3.0,4.0,4.0,3.0,12.0,6.0,14.0,1.0,2.0,1.0,0.0
10062,0.0,0.0,0.0,2.0,3.0,4.0,4.0,3.0,12.0,6.0,14.0,1.0,2.0,1.0,34.0,20.0,-25.41,0.0,0.0,0.0,2.0,4.0,5.0,5.0,4.0,1.0,7.0,1.0,2.0,3.0,2.0,0.0
10063,0.0,0.0,0.0,2.0,4.0,5.0,5.0,4.0,1.0,7.0,1.0,2.0,3.0,2.0,7.0,52.0,-12.27,0.0,0.0,0.0,2.0,5.0,1.0,6.0,5.0,2.0,8.0,2.0,3.0,4.0,3.0,0.0
10064,0.0,0.0,0.0,2.0,5.0,1.0,6.0,5.0,2.0,8.0,2.0,3.0,4.0,3.0,44.0,47.0,-15.36,0.0,0.0,0.0,2.0,6.0,2.0,7.0,6.0,3.0,9.0,3.0,4.0,1.0,1.0,0.0
10065,0.0,0.0,0.0,2.0,6.0,2.0,7.0,6.0,3.0,9.0,3.0,4.0,1.0,1.0,29.0,28.0,-28.48,0.0,0.0,0.0,4.0,7.0,3.0,8.0,7.0,4.0,1.0,4.0,5.0,2.0,2.0,0.0
10066,0.0,0.0,0.0,4.0,7.0,3.0,8.0,7.0,4.0,1.0,4.0,5.0,2.0,2.0,4.0,13.0,-11.395,0.0,0.0,0.0,6.0,1.0,4.0,1.0,8.0,5.0,2.0,5.0,6.0,3.0,3.0,0.0
10067,0.0,0.0,0.0,6.0,1.0,4.0,1.0,8.0,5.0,2.0,5.0,6.0,3.0,3.0,7.0,18.0,-12.899999999999999,0.0,0.0,0.0,8.0,2.0,1.0,2.0,1.0,6.0,3.0,6.0,7.0,4.0,4.0,0.0
10068,0.0,0.0,0.0,8.0,2.0,1.0,2.0,1.0,6.0,3.0,6.0,7.0,4.0,4.0,9.0,44.0,-15.26,0.0,0.0,0.0,6.0,3.0,1.0,3.0,2.0,7.0,4.0,7.0,8.0,1.0,5.0,0.0
10069,0.0,0.0,0.0,6.0,3.0,1.0,3.0,2.0,7.0,4.0,7.0,8.0,1.0,5.0,9.0,39.0,-19.7,0.0,0.0,0.0,4.0,4.0,1.0,4.0,3.0,8.0,5.0,8.0,1.0,2.0,6.0,0.0
10070,0.0,0.0,0.0,4.0,4.0,1.0,4.0,3.0,8.0,5.0,8.0,1.0,2.0,6.0,45.0,15.0,-7.3999999999999995,0.0,0.0,0.0,4.0,5.0,2.0,5.0,1.0,9.0,6.0,9.0,2.0,3.0,1.0,0.0
10071,0.0,0.0,0.0,4.0,5.0,2.0,5.0,1.0,9.0,6.0,9.0,2.0,3.0,1.0,9.0,39.0,-19.159999999999997,0.0,0.0,0.0,2.0,6.0,1.0,6.0,2.0,10.0,7.0,10.0,1.0,4.0,2.0,0.0
10072,0.0,0.0,0.0,2.0,6.0,1.0,6.0,2.0,10.0,7.0,10.0,1.0,4.0,2.0,45.0,2.0,-8.975,0.0,0.0,0.0,2.0,1.0,2.0,7.0,3.0,11.0,8.0,11.0,2.0,5.0,1.0,0.0
10073,0.0,0.0,0.0,2.0,1.0,2.0,7.0,3.0,11.0,8.0,11.0,2.0,5.0,1.0,9.0,31.0,-21.075,0.0,0.0,2.0,2.0,2.0,1.0,8.0,4.0,12.0,9.0,1.0,3.0,6.0,2.0,0.0
10074,0.0,0.0,2.0,2.0,2.0,1.0,8.0,4.0,12.0,9.0,1.0,3.0,6.0,2.0,21.0,13.0,-15.735,2.0,0.0,2.0,4.0,3.0,2.0,1.0,5.0,1.0,10.0,2.0,4.0,7.0,3.0,0.0
10075,2.0,0.0,2.0,4.0,3.0,2.0,1.0,5.0,1.0,10.0,2.0,4.0,7.0,3.0,7.0,44.0,-16.919999999999998,0.0,0.0,2.0,2.0,4.0,1.0,2.0,6.0,2.0,11.0,3.0,5.0,1.0,4.0,0.0
