,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
12956,2.0,2.0,0.0,0.0,7.0,7.0,7.0,1.0,1.0,2.0,11.0,3.0,2.0,4.0,3.0,4.0,3.0,13.0,2.0,15.0,9.0,59.0,19.0,38.0,-34.05166666666666,2.0,0.0,0.0,0.0,7.0,9.0,8.0,2.0,2.0,1.0,12.0,4.0,3.0,1.0,4.0,5.0,4.0,1.0,3.0,16.0,10.0,0.0
12957,2.0,0.0,0.0,0.0,7.0,9.0,8.0,2.0,2.0,1.0,12.0,4.0,3.0,1.0,4.0,5.0,4.0,1.0,3.0,16.0,10.0,67.0,50.0,60.0,-18.94833333333333,0.0,0.0,0.0,0.0,7.0,9.0,9.0,3.0,3.0,2.0,13.0,5.0,4.0,2.0,5.0,6.0,1.0,2.0,1.0,1.0,11.0,0.0
12958,0.0,0.0,0.0,0.0,7.0,9.0,9.0,3.0,3.0,2.0,13.0,5.0,4.0,2.0,5.0,6.0,1.0,2.0,1.0,1.0,11.0,73.0,73.0,58.0,-23.111666666666668,0.0,2.0,0.0,2.0,7.0,9.0,10.0,4.0,4.0,3.0,14.0,6.0,5.0,3.0,6.0,7.0,2.0,1.0,2.0,2.0,1.0,0.0
12959,0.0,2.0,0.0,2.0,7.0,9.0,10.0,4.0,4.0,3.0,14.0,6.0,5.0,3.0,6.0,7.0,2.0,1.0,2.0,2.0,1.0,0.0,49.0,50.0,-13.700000000000001,0.0,2.0,0.0,0.0,7.0,9.0,1.0,5.0,5.0,4.0,15.0,7.0,6.0,4.0,7.0,1.0,1.0,2.0,3.0,3.0,2.0,0.0
12960,0.0,2.0,0.0,0.0,7.0,9.0,1.0,5.0,5.0,4.0,15.0,7.0,6.0,4.0,7.0,1.0,1.0,2.0,3.0,3.0,2.0,7.0,33.0,14.0,-25.258333333333333,0.0,2.0,0.0,2.0,7.0,7.0,2.0,1.0,1.0,5.0,16.0,8.0,1.0,5.0,8.0,2.0,2.0,3.0,4.0,4.0,3.0,0.0
12961,0.0,2.0,0.0,2.0,7.0,7.0,2.0,1.0,1.0,5.0,16.0,8.0,1.0,5.0,8.0,2.0,2.0,3.0,4.0,4.0,3.0,25.0,19.0,25.0,-22.75666666666666,0.0,2.0,0.0,0.0,7.0,7.0,3.0,2.0,2.0,1.0,17.0,1.0,2.0,6.0,9.0,3.0,3.0,4.0,5.0,5.0,4.0,0.0
12962,0.0,2.0,0.0,0.0,7.0,7.0,3.0,2.0,2.0,1.0,17.0,1.0,2.0,6.0,9.0,3.0,3.0,4.0,5.0,5.0,4.0,25.0,33.0,24.0,-28.623333333333335,0.0,2.0,0.0,2.0,7.0,5.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,7.0,10.0,4.0,4.0,5.0,6.0,6.0,5.0,0.0
12963,0.0,2.0,0.0,2.0,7.0,5.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,7.0,10.0,4.0,4.0,5.0,6.0,6.0,5.0,25.0,49.0,44.0,-21.803333333333327,0.0,2.0,0.0,0.0,7.0,3.0,5.0,4.0,4.0,3.0,2.0,1.0,2.0,8.0,1.0,1.0,5.0,6.0,7.0,7.0,6.0,0.0
12964,0.0,2.0,0.0,0.0,7.0,3.0,5.0,4.0,4.0,3.0,2.0,1.0,2.0,8.0,1.0,1.0,5.0,6.0,7.0,7.0,6.0,19.0,38.0,6.0,-16.843333333333334,0.0,0.0,0.0,2.0,9.0,3.0,6.0,1.0,5.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,6.0,7.0,8.0,8.0,7.0,0.0
12965,0.0,0.0,0.0,2.0,9.0,3.0,6.0,1.0,5.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,6.0,7.0,8.0,8.0,7.0,31.0,50.0,60.0,-17.795,2.0,0.0,0.0,2.0,9.0,3.0,7.0,2.0,6.0,2.0,4.0,3.0,1.0,2.0,3.0,3.0,1.0,8.0,1.0,9.0,8.0,0.0
12966,2.0,0.0,0.0,2.0,9.0,3.0,7.0,2.0,6.0,2.0,4.0,3.0,1.0,2.0,3.0,3.0,1.0,8.0,1.0,9.0,8.0,67.0,49.0,24.0,-17.263333333333332,0.0,0.0,0.0,0.0,9.0,1.0,8.0,3.0,7.0,3.0,1.0,4.0,2.0,3.0,4.0,1.0,2.0,9.0,2.0,1.0,9.0,0.0
12967,0.0,0.0,0.0,0.0,9.0,1.0,8.0,3.0,7.0,3.0,1.0,4.0,2.0,3.0,4.0,1.0,2.0,9.0,2.0,1.0,9.0,0.0,12.0,44.0,-30.326666666666668,0.0,0.0,0.0,0.0,9.0,0.0,1.0,4.0,1.0,4.0,2.0,5.0,3.0,4.0,1.0,2.0,3.0,10.0,3.0,2.0,10.0,0.0
12968,0.0,0.0,0.0,0.0,9.0,0.0,1.0,4.0,1.0,4.0,2.0,5.0,3.0,4.0,1.0,2.0,3.0,10.0,3.0,2.0,10.0,25.0,27.0,13.0,-37.59166666666667,0.0,0.0,0.0,0.0,9.0,2.0,2.0,5.0,1.0,5.0,3.0,1.0,4.0,5.0,2.0,3.0,4.0,11.0,4.0,3.0,11.0,0.0
12969,0.0,0.0,0.0,0.0,9.0,2.0,2.0,5.0,1.0,5.0,3.0,1.0,4.0,5.0,2.0,3.0,4.0,11.0,4.0,3.0,11.0,74.0,27.0,44.0,-40.60333333333334,0.0,0.0,0.0,0.0,9.0,0.0,3.0,6.0,2.0,6.0,4.0,1.0,5.0,6.0,1.0,4.0,5.0,12.0,5.0,4.0,1.0,0.0
12970,0.0,0.0,0.0,0.0,9.0,0.0,3.0,6.0,2.0,6.0,4.0,1.0,5.0,6.0,1.0,4.0,5.0,12.0,5.0,4.0,1.0,7.0,27.0,9.0,-28.581666666666667,0.0,0.0,0.0,0.0,9.0,0.0,4.0,1.0,3.0,7.0,5.0,1.0,6.0,7.0,2.0,5.0,6.0,13.0,6.0,5.0,2.0,0.0
12971,0.0,0.0,0.0,0.0,9.0,0.0,4.0,1.0,3.0,7.0,5.0,1.0,6.0,7.0,2.0,5.0,6.0,13.0,6.0,5.0,2.0,31.0,25.0,0.0,-32.87833333333334,2.0,0.0,0.0,0.0,9.0,0.0,1.0,2.0,4.0,8.0,6.0,1.0,1.0,8.0,3.0,6.0,7.0,14.0,7.0,6.0,3.0,0.0
12972,2.0,0.0,0.0,0.0,9.0,0.0,1.0,2.0,4.0,8.0,6.0,1.0,1.0,8.0,3.0,6.0,7.0,14.0,7.0,6.0,3.0,39.0,27.0,13.0,-27.43166666666667,2.0,0.0,0.0,0.0,9.0,2.0,2.0,3.0,1.0,9.0,7.0,1.0,2.0,1.0,4.0,7.0,8.0,15.0,8.0,7.0,4.0,0.0
12973,2.0,0.0,0.0,0.0,9.0,2.0,2.0,3.0,1.0,9.0,7.0,1.0,2.0,1.0,4.0,7.0,8.0,15.0,8.0,7.0,4.0,57.0,19.0,55.0,-41.09166666666666,0.0,0.0,0.0,0.0,9.0,2.0,3.0,4.0,2.0,1.0,8.0,2.0,3.0,2.0,5.0,8.0,9.0,1.0,9.0,8.0,5.0,0.0
12974,0.0,0.0,0.0,0.0,9.0,2.0,3.0,4.0,2.0,1.0,8.0,2.0,3.0,2.0,5.0,8.0,9.0,1.0,9.0,8.0,5.0,25.0,50.0,20.0,-25.634999999999998,0.0,0.0,0.0,0.0,9.0,2.0,4.0,5.0,3.0,2.0,1.0,1.0,4.0,3.0,6.0,9.0,1.0,2.0,10.0,9.0,6.0,0.0
12975,0.0,0.0,0.0,0.0,9.0,2.0,4.0,5.0,3.0,2.0,1.0,1.0,4.0,3.0,6.0,9.0,1.0,2.0,10.0,9.0,6.0,25.0,49.0,20.0,-22.956666666666667,0.0,0.0,0.0,0.0,9.0,2.0,5.0,6.0,4.0,3.0,1.0,1.0,5.0,4.0,7.0,1.0,2.0,3.0,11.0,10.0,7.0,0.0
12976,0.0,0.0,0.0,0.0,9.0,2.0,5.0,6.0,4.0,3.0,1.0,1.0,5.0,4.0,7.0,1.0,2.0,3.0,11.0,10.0,7.0,25.0,36.0,15.0,-34.428333333333335,0.0,0.0,2.0,0.0,9.0,2.0,6.0,7.0,5.0,1.0,2.0,1.0,6.0,1.0,8.0,2.0,3.0,4.0,12.0,11.0,8.0,0.0
12977,0.0,0.0,2.0,0.0,9.0,2.0,6.0,7.0,5.0,1.0,2.0,1.0,6.0,1.0,8.0,2.0,3.0,4.0,12.0,11.0,8.0,31.0,49.0,60.0,-18.285,2.0,0.0,2.0,0.0,9.0,2.0,7.0,8.0,6.0,2.0,3.0,2.0,1.0,2.0,9.0,1.0,4.0,5.0,1.0,12.0,9.0,0.0
12978,2.0,0.0,2.0,0.0,9.0,2.0,7.0,8.0,6.0,2.0,3.0,2.0,1.0,2.0,9.0,1.0,4.0,5.0,1.0,12.0,9.0,7.0,12.0,6.0,-27.341666666666665,0.0,0.0,0.0,0.0,9.0,2.0,8.0,1.0,1.0,3.0,4.0,3.0,2.0,3.0,10.0,2.0,5.0,6.0,2.0,13.0,10.0,0.0
12979,0.0,0.0,0.0,0.0,9.0,2.0,8.0,1.0,1.0,3.0,4.0,3.0,2.0,3.0,10.0,2.0,5.0,6.0,2.0,13.0,10.0,67.0,19.0,6.0,-19.303333333333335,0.0,0.0,0.0,0.0,9.0,2.0,9.0,1.0,2.0,1.0,5.0,4.0,3.0,4.0,11.0,3.0,6.0,7.0,3.0,1.0,11.0,0.0
12980,0.0,0.0,0.0,0.0,9.0,2.0,9.0,1.0,2.0,1.0,5.0,4.0,3.0,4.0,11.0,3.0,6.0,7.0,3.0,1.0,11.0,40.0,49.0,6.0,-17.90833333333333,0.0,0.0,0.0,0.0,9.0,2.0,10.0,1.0,3.0,2.0,6.0,5.0,4.0,5.0,1.0,1.0,7.0,8.0,4.0,2.0,12.0,0.0
12981,0.0,0.0,0.0,0.0,9.0,2.0,10.0,1.0,3.0,2.0,6.0,5.0,4.0,5.0,1.0,1.0,7.0,8.0,4.0,2.0,12.0,19.0,19.0,24.0,-21.63,0.0,0.0,0.0,0.0,9.0,0.0,11.0,2.0,4.0,1.0,1.0,6.0,5.0,6.0,2.0,2.0,8.0,9.0,5.0,3.0,13.0,0.0
12982,0.0,0.0,0.0,0.0,9.0,0.0,11.0,2.0,4.0,1.0,1.0,6.0,5.0,6.0,2.0,2.0,8.0,9.0,5.0,3.0,13.0,19.0,2.0,2.0,-15.785,0.0,0.0,0.0,0.0,7.0,0.0,1.0,3.0,5.0,1.0,2.0,7.0,6.0,7.0,3.0,3.0,9.0,10.0,6.0,4.0,14.0,0.0
12983,0.0,0.0,0.0,0.0,7.0,0.0,1.0,3.0,5.0,1.0,2.0,7.0,6.0,7.0,3.0,3.0,9.0,10.0,6.0,4.0,14.0,71.0,38.0,2.0,-21.828333333333333,2.0,0.0,0.0,2.0,5.0,0.0,1.0,4.0,6.0,2.0,3.0,8.0,7.0,1.0,4.0,4.0,10.0,11.0,7.0,5.0,1.0,0.0
12984,2.0,0.0,0.0,2.0,5.0,0.0,1.0,4.0,6.0,2.0,3.0,8.0,7.0,1.0,4.0,4.0,10.0,11.0,7.0,5.0,1.0,31.0,52.0,54.0,-15.029999999999998,4.0,0.0,0.0,2.0,5.0,0.0,2.0,5.0,7.0,3.0,4.0,9.0,1.0,2.0,5.0,5.0,1.0,12.0,8.0,6.0,2.0,0.0
12985,4.0,0.0,0.0,2.0,5.0,0.0,2.0,5.0,7.0,3.0,4.0,9.0,1.0,2.0,5.0,5.0,1.0,12.0,8.0,6.0,2.0,25.0,57.0,12.0,-27.493333333333332,4.0,0.0,0.0,2.0,3.0,0.0,3.0,6.0,1.0,4.0,5.0,1.0,2.0,3.0,6.0,6.0,2.0,1.0,9.0,7.0,3.0,0.0
12986,4.0,0.0,0.0,2.0,3.0,0.0,3.0,6.0,1.0,4.0,5.0,1.0,2.0,3.0,6.0,6.0,2.0,1.0,9.0,7.0,3.0,25.0,64.0,6.0,-32.07666666666666,4.0,0.0,0.0,0.0,5.0,0.0,4.0,1.0,2.0,5.0,6.0,1.0,3.0,4.0,7.0,7.0,3.0,2.0,1.0,8.0,4.0,0.0
12987,4.0,0.0,0.0,0.0,5.0,0.0,4.0,1.0,2.0,5.0,6.0,1.0,3.0,4.0,7.0,7.0,3.0,2.0,1.0,8.0,4.0,31.0,49.0,77.0,-8.075,6.0,0.0,0.0,0.0,3.0,0.0,5.0,2.0,3.0,6.0,7.0,2.0,1.0,5.0,8.0,1.0,4.0,3.0,2.0,9.0,5.0,0.0
12988,6.0,0.0,0.0,0.0,3.0,0.0,5.0,2.0,3.0,6.0,7.0,2.0,1.0,5.0,8.0,1.0,4.0,3.0,2.0,9.0,5.0,39.0,36.0,77.0,-7.966666666666667,6.0,0.0,2.0,0.0,1.0,0.0,6.0,3.0,4.0,7.0,8.0,3.0,2.0,1.0,9.0,2.0,5.0,4.0,3.0,10.0,6.0,0.0
12989,6.0,0.0,2.0,0.0,1.0,0.0,6.0,3.0,4.0,7.0,8.0,3.0,2.0,1.0,9.0,2.0,5.0,4.0,3.0,10.0,6.0,31.0,24.0,77.0,-13.57,8.0,0.0,2.0,0.0,0.0,0.0,7.0,4.0,5.0,8.0,1.0,4.0,1.0,2.0,10.0,3.0,6.0,5.0,4.0,11.0,7.0,0.0
12990,8.0,0.0,2.0,0.0,0.0,0.0,7.0,4.0,5.0,8.0,1.0,4.0,1.0,2.0,10.0,3.0,6.0,5.0,4.0,11.0,7.0,39.0,12.0,17.0,-25.349999999999998,8.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,1.0,1.0,2.0,5.0,2.0,1.0,11.0,4.0,7.0,6.0,5.0,12.0,8.0,0.0
12991,8.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,1.0,1.0,2.0,5.0,2.0,1.0,11.0,4.0,7.0,6.0,5.0,12.0,8.0,67.0,49.0,74.0,-21.65,6.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,2.0,2.0,3.0,6.0,3.0,2.0,12.0,1.0,8.0,7.0,6.0,1.0,1.0,0.0
12992,6.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,2.0,2.0,3.0,6.0,3.0,2.0,12.0,1.0,8.0,7.0,6.0,1.0,1.0,22.0,50.0,9.0,-23.376666666666665,4.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,3.0,3.0,1.0,7.0,4.0,3.0,13.0,2.0,1.0,8.0,7.0,2.0,2.0,0.0
12993,4.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,3.0,3.0,1.0,7.0,4.0,3.0,13.0,2.0,1.0,8.0,7.0,2.0,2.0,35.0,68.0,59.0,-23.82,4.0,0.0,0.0,2.0,0.0,0.0,11.0,2.0,4.0,4.0,2.0,8.0,5.0,1.0,14.0,3.0,2.0,1.0,8.0,1.0,3.0,0.0
12994,4.0,0.0,0.0,2.0,0.0,0.0,11.0,2.0,4.0,4.0,2.0,8.0,5.0,1.0,14.0,3.0,2.0,1.0,8.0,1.0,3.0,2.0,68.0,42.0,-18.746666666666663,2.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,5.0,5.0,3.0,9.0,6.0,2.0,1.0,4.0,3.0,2.0,9.0,1.0,4.0,0.0
12995,2.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,5.0,5.0,3.0,9.0,6.0,2.0,1.0,4.0,3.0,2.0,9.0,1.0,4.0,60.0,44.0,74.0,-36.48333333333333,2.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,6.0,6.0,4.0,10.0,7.0,3.0,1.0,5.0,4.0,3.0,1.0,2.0,1.0,0.0
12996,2.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,6.0,6.0,4.0,10.0,7.0,3.0,1.0,5.0,4.0,3.0,1.0,2.0,1.0,79.0,52.0,74.0,-18.549999999999997,2.0,0.0,0.0,2.0,0.0,0.0,3.0,5.0,7.0,7.0,5.0,11.0,8.0,4.0,2.0,6.0,1.0,4.0,2.0,3.0,1.0,0.0
12997,2.0,0.0,0.0,2.0,0.0,0.0,3.0,5.0,7.0,7.0,5.0,11.0,8.0,4.0,2.0,6.0,1.0,4.0,2.0,3.0,1.0,79.0,52.0,74.0,-19.416666666666664,2.0,0.0,0.0,2.0,0.0,0.0,4.0,6.0,8.0,8.0,6.0,12.0,9.0,5.0,3.0,7.0,1.0,5.0,3.0,4.0,1.0,0.0
12998,2.0,0.0,0.0,2.0,0.0,0.0,4.0,6.0,8.0,8.0,6.0,12.0,9.0,5.0,3.0,7.0,1.0,5.0,3.0,4.0,1.0,79.0,52.0,74.0,-20.28333333333333,2.0,0.0,0.0,2.0,0.0,0.0,5.0,7.0,9.0,9.0,7.0,13.0,10.0,6.0,4.0,8.0,1.0,6.0,4.0,5.0,1.0,0.0
12999,2.0,0.0,0.0,2.0,0.0,0.0,5.0,7.0,9.0,9.0,7.0,13.0,10.0,6.0,4.0,8.0,1.0,6.0,4.0,5.0,1.0,79.0,52.0,74.0,-21.15,2.0,0.0,0.0,2.0,0.0,0.0,6.0,8.0,10.0,10.0,8.0,14.0,11.0,7.0,5.0,9.0,1.0,7.0,5.0,6.0,1.0,1.0
13000,4.0,7.0,3.0,7.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,77.0,-9.218333333333332,2.0,7.0,3.0,5.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
13001,2.0,7.0,3.0,5.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,22.0,24.0,77.0,-14.491666666666665,0.0,7.0,3.0,3.0,0.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0
13002,0.0,7.0,3.0,3.0,0.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,19.0,24.0,77.0,-9.18,0.0,5.0,3.0,1.0,0.0,2.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0
13003,0.0,5.0,3.0,1.0,0.0,2.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,19.0,2.0,77.0,-6.746666666666666,0.0,3.0,1.0,1.0,0.0,2.0,1.0,5.0,5.0,1.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0
13004,0.0,3.0,1.0,1.0,0.0,2.0,1.0,5.0,5.0,1.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,79.0,72.0,74.0,-23.99833333333333,0.0,1.0,0.0,1.0,0.0,0.0,2.0,6.0,6.0,2.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,0.0
13005,0.0,1.0,0.0,1.0,0.0,0.0,2.0,6.0,6.0,2.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,79.0,52.0,74.0,-20.191666666666666,0.0,0.0,0.0,1.0,0.0,0.0,3.0,7.0,7.0,3.0,4.0,7.0,7.0,7.0,7.0,7.0,1.0,7.0,7.0,7.0,1.0,0.0
13006,0.0,0.0,0.0,1.0,0.0,0.0,3.0,7.0,7.0,3.0,4.0,7.0,7.0,7.0,7.0,7.0,1.0,7.0,7.0,7.0,1.0,39.0,68.0,38.0,-21.96333333333333,0.0,0.0,0.0,3.0,0.0,2.0,4.0,8.0,8.0,4.0,5.0,8.0,8.0,1.0,8.0,8.0,2.0,8.0,8.0,1.0,2.0,0.0
13007,0.0,0.0,0.0,3.0,0.0,2.0,4.0,8.0,8.0,4.0,5.0,8.0,8.0,1.0,8.0,8.0,2.0,8.0,8.0,1.0,2.0,79.0,68.0,9.0,-18.333333333333332,0.0,0.0,0.0,5.0,0.0,0.0,5.0,1.0,9.0,5.0,6.0,9.0,9.0,2.0,9.0,9.0,3.0,9.0,9.0,1.0,3.0,0.0
13008,0.0,0.0,0.0,5.0,0.0,0.0,5.0,1.0,9.0,5.0,6.0,9.0,9.0,2.0,9.0,9.0,3.0,9.0,9.0,1.0,3.0,31.0,45.0,59.0,-27.298333333333336,2.0,0.0,0.0,5.0,0.0,0.0,6.0,2.0,10.0,6.0,7.0,10.0,1.0,3.0,10.0,1.0,4.0,1.0,10.0,2.0,4.0,0.0
13009,2.0,0.0,0.0,5.0,0.0,0.0,6.0,2.0,10.0,6.0,7.0,10.0,1.0,3.0,10.0,1.0,4.0,1.0,10.0,2.0,4.0,35.0,42.0,41.0,-19.681666666666665,2.0,0.0,0.0,5.0,2.0,0.0,7.0,3.0,11.0,7.0,8.0,11.0,2.0,1.0,1.0,2.0,5.0,2.0,11.0,3.0,5.0,0.0
13010,2.0,0.0,0.0,5.0,2.0,0.0,7.0,3.0,11.0,7.0,8.0,11.0,2.0,1.0,1.0,2.0,5.0,2.0,11.0,3.0,5.0,79.0,24.0,57.0,-26.835,2.0,0.0,0.0,3.0,0.0,0.0,8.0,4.0,12.0,8.0,1.0,12.0,3.0,2.0,2.0,3.0,6.0,1.0,12.0,4.0,6.0,0.0
13011,2.0,0.0,0.0,3.0,0.0,0.0,8.0,4.0,12.0,8.0,1.0,12.0,3.0,2.0,2.0,3.0,6.0,1.0,12.0,4.0,6.0,60.0,52.0,57.0,-36.333333333333336,2.0,0.0,0.0,3.0,0.0,0.0,9.0,5.0,13.0,9.0,2.0,13.0,4.0,3.0,3.0,4.0,1.0,1.0,1.0,5.0,7.0,0.0
13012,2.0,0.0,0.0,3.0,0.0,0.0,9.0,5.0,13.0,9.0,2.0,13.0,4.0,3.0,3.0,4.0,1.0,1.0,1.0,5.0,7.0,79.0,47.0,29.0,-19.925,2.0,0.0,0.0,3.0,0.0,0.0,10.0,6.0,14.0,10.0,3.0,1.0,5.0,4.0,4.0,1.0,2.0,2.0,2.0,6.0,8.0,0.0
13013,2.0,0.0,0.0,3.0,0.0,0.0,10.0,6.0,14.0,10.0,3.0,1.0,5.0,4.0,4.0,1.0,2.0,2.0,2.0,6.0,8.0,79.0,12.0,15.0,-18.705,2.0,0.0,0.0,3.0,0.0,0.0,11.0,7.0,1.0,1.0,4.0,2.0,6.0,5.0,5.0,2.0,3.0,3.0,3.0,7.0,9.0,0.0
13014,2.0,0.0,0.0,3.0,0.0,0.0,11.0,7.0,1.0,1.0,4.0,2.0,6.0,5.0,5.0,2.0,3.0,3.0,3.0,7.0,9.0,39.0,33.0,6.0,-27.029999999999994,2.0,0.0,0.0,5.0,2.0,0.0,12.0,1.0,2.0,2.0,5.0,3.0,1.0,1.0,6.0,3.0,4.0,4.0,4.0,8.0,10.0,0.0
13015,2.0,0.0,0.0,5.0,2.0,0.0,12.0,1.0,2.0,2.0,5.0,3.0,1.0,1.0,6.0,3.0,4.0,4.0,4.0,8.0,10.0,2.0,71.0,38.0,-9.911666666666667,0.0,0.0,2.0,5.0,2.0,2.0,1.0,2.0,3.0,3.0,6.0,4.0,2.0,1.0,7.0,4.0,5.0,5.0,5.0,9.0,1.0,0.0
13016,0.0,0.0,2.0,5.0,2.0,2.0,1.0,2.0,3.0,3.0,6.0,4.0,2.0,1.0,7.0,4.0,5.0,5.0,5.0,9.0,1.0,67.0,42.0,77.0,-14.96,0.0,0.0,0.0,5.0,0.0,2.0,2.0,3.0,4.0,4.0,7.0,5.0,3.0,2.0,1.0,5.0,6.0,6.0,6.0,1.0,2.0,0.0
13017,0.0,0.0,0.0,5.0,0.0,2.0,2.0,3.0,4.0,4.0,7.0,5.0,3.0,2.0,1.0,5.0,6.0,6.0,6.0,1.0,2.0,79.0,24.0,74.0,-23.264999999999997,0.0,0.0,0.0,3.0,0.0,0.0,3.0,4.0,5.0,5.0,1.0,6.0,4.0,3.0,2.0,6.0,7.0,7.0,7.0,2.0,1.0,0.0
13018,0.0,0.0,0.0,3.0,0.0,0.0,3.0,4.0,5.0,5.0,1.0,6.0,4.0,3.0,2.0,6.0,7.0,7.0,7.0,2.0,1.0,79.0,27.0,74.0,-26.123333333333335,0.0,0.0,0.0,3.0,0.0,0.0,4.0,5.0,6.0,6.0,2.0,1.0,5.0,4.0,3.0,7.0,8.0,8.0,8.0,3.0,1.0,0.0
13019,0.0,0.0,0.0,3.0,0.0,0.0,4.0,5.0,6.0,6.0,2.0,1.0,5.0,4.0,3.0,7.0,8.0,8.0,8.0,3.0,1.0,79.0,55.0,9.0,-19.126666666666665,0.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,7.0,7.0,3.0,2.0,6.0,5.0,4.0,8.0,9.0,1.0,9.0,4.0,2.0,0.0
13020,0.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,7.0,7.0,3.0,2.0,6.0,5.0,4.0,8.0,9.0,1.0,9.0,4.0,2.0,79.0,42.0,17.0,-16.138333333333332,0.0,0.0,0.0,3.0,0.0,0.0,6.0,2.0,8.0,1.0,4.0,3.0,7.0,6.0,1.0,9.0,10.0,2.0,10.0,5.0,3.0,0.0
13021,0.0,0.0,0.0,3.0,0.0,0.0,6.0,2.0,8.0,1.0,4.0,3.0,7.0,6.0,1.0,9.0,10.0,2.0,10.0,5.0,3.0,48.0,50.0,2.0,-9.891666666666666,0.0,2.0,0.0,3.0,0.0,0.0,1.0,3.0,9.0,2.0,5.0,4.0,8.0,7.0,2.0,1.0,1.0,3.0,11.0,6.0,4.0,0.0
13022,0.0,2.0,0.0,3.0,0.0,0.0,1.0,3.0,9.0,2.0,5.0,4.0,8.0,7.0,2.0,1.0,1.0,3.0,11.0,6.0,4.0,60.0,72.0,69.0,-33.20666666666666,0.0,2.0,0.0,3.0,0.0,0.0,2.0,4.0,10.0,3.0,6.0,5.0,9.0,8.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0
13023,0.0,2.0,0.0,3.0,0.0,0.0,2.0,4.0,10.0,3.0,6.0,5.0,9.0,8.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,79.0,24.0,54.0,-19.87833333333333,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,11.0,4.0,1.0,6.0,10.0,9.0,4.0,3.0,1.0,5.0,2.0,2.0,2.0,0.0
13024,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,11.0,4.0,1.0,6.0,10.0,9.0,4.0,3.0,1.0,5.0,2.0,2.0,2.0,79.0,38.0,1.0,-11.553333333333335,0.0,0.0,0.0,3.0,2.0,0.0,1.0,6.0,12.0,5.0,2.0,7.0,11.0,1.0,5.0,4.0,2.0,6.0,3.0,3.0,3.0,0.0
13025,0.0,0.0,0.0,3.0,2.0,0.0,1.0,6.0,12.0,5.0,2.0,7.0,11.0,1.0,5.0,4.0,2.0,6.0,3.0,3.0,3.0,31.0,24.0,12.0,-35.531666666666666,2.0,0.0,0.0,1.0,0.0,0.0,2.0,7.0,1.0,6.0,1.0,8.0,1.0,2.0,6.0,5.0,3.0,7.0,4.0,4.0,4.0,0.0
13026,2.0,0.0,0.0,1.0,0.0,0.0,2.0,7.0,1.0,6.0,1.0,8.0,1.0,2.0,6.0,5.0,3.0,7.0,4.0,4.0,4.0,39.0,59.0,5.0,-28.025,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,7.0,2.0,9.0,2.0,1.0,7.0,6.0,4.0,1.0,5.0,5.0,5.0,0.0
